time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RH,SO2,THC,WD_HR(SIN),WD_HR(COS),WD_HR,WIND_SPEED,WS_HR,aqi
2022/11/28 06:57,23.2,2.61,0.79,0.27,20.5,17.9,38.4,4,37,24,86,1.3,2.88,-0.891006524,-0.4539905,243,0.2,0.2,42
2022/11/28 07:55,24.8,2.29,0.52,0.12,13.8,16.6,30.4,9.5,39,19,81,1.9,2.41,-0.956304756,-0.292371705,253,1.5,0.9,49
2022/11/28 09:07,27.9,2.07,0.34,0.11,12.3,14.7,27,13.5,54,15,66,2.6,2.18,-0.913545458,-0.406736643,246,1.4,0.6,53
2022/11/28 10:04,30.1,1.97,0.18,0.04,3.4,5.9,9.3,26.3,15,7,54,0.9,2.01,-0.920504853,-0.390731128,247,0.9,0.9,55
2022/11/28 11:02,31.2,1.95,0.17,0.04,1.6,4.8,6.4,34.3,17,3,49,0.9,1.99,-0.939692621,-0.342020143,250,2.6,1.6,49
2022/11/28 12:00,31.6,1.95,0.15,0.02,1,3.9,4.9,38.2,12,5,47,1.3,1.97,-0.956304756,-0.292371705,253,2.3,2.4,39
2022/11/28 12:57,31.9,1.97,0.16,0.02,0.9,3.8,4.8,40.6,16,6,48,1.4,1.99,-0.956304756,-0.292371705,253,3.5,2.7,32
2022/11/28 13:55,30.2,2.005,0.29,0.07,0.933333333,8.166666667,9.166666667,52.9,31,9,61,2.4,2.075,-0.994521895,0.104528463,276,3.2,3.3,28
2022/11/28 15:07,29.2,2.04,0.28,0.12,0.966666667,12.53333333,13.53333333,41,46,12,65,2.4,2.16,-0.999390827,0.034899497,272,2.1,2.4,27
2022/11/28 16:04,28,2.04,0.31,0.13,1,16.9,17.9,41.1,46,15,70,2.1,2.17,-0.999390827,-0.034899497,268,1.7,1.8,31
2022/11/28 17:02,27.2,2.08,0.52,0.26,0.9,24.6,25.5,31,59,14,74,2.1,2.34,-0.998629535,-0.052335956,267,1.5,1.5,38
2022/11/28 18:00,26.9,2.12,0.51,0.26,0.7,25.9,26.6,28.7,54,20,77,2.6,2.38,-0.992546152,0.121869343,277,1.2,1.2,43
2022/11/28 18:57,26.5,2.12,0.4,0.2,0.5,20,20.5,31.1,54,23,79,2.6,2.32,-0.998629535,0.052335956,273,0.2,0.6,45
2022/11/28 19:55,26.5,2.14,0.48,0.21,0.4,18.9,19.3,30.5,40,13,80,2.3,2.35,-0.996194698,-0.087155743,265,0.3,0.3,50
2022/11/28 21:07,26.3,2.13,0.42,0.18,0.4,15.7,16.2,31.4,48,15,82,2,2.31,-0.882947593,-0.469471563,242,0.5,0.5,48
2022/11/28 22:04,26,2.2,0.48,0.24,0.4,21.4,21.8,17.9,53,18,83,2,2.44,-0.819152044,-0.573576436,235,0.6,0.4,48
2022/11/28 23:02,26.1,2.25,0.47,0.25,0.8,21.6,22.4,16.3,48,19,83,1.8,2.5,0.292371705,-0.956304756,163,0.2,0.2,49
2022/11/29 00:00,25.9,2.59,0.41,0.25,0.4,17.2,17.7,13.5,49,16,84,1.7,2.84,-0.325568154,-0.945518576,199,0.4,0.1,50
2022/11/29 00:57,25.2,3.2,0.28,0.14,0.7,8.7,9.4,12.1,39,11,84,1,3.34,0.927183855,-0.374606593,112,0.5,0.3,53
2022/11/29 01:55,24.9,2.16,0.26,0.2,0.6,7.5,8.2,7.9,27,11,84,0.7,2.36,0.882947593,-0.469471563,118,0.8,0.4,52
2022/11/29 03:07,24.5,2.5,0.21,0.13,0.8,7.3,8.2,6.9,31,7,84,0.7,2.63,0.829037573,-0.559192903,124,0.6,0.6,48
2022/11/29 04:04,24.2,2.62,0.2,0.11,1,6.7,7.8,6.6,24,6,84,0.7,2.73,0.848048096,-0.529919264,122,1,0.7,43
2022/11/29 05:02,23.9,2.36,0.21,0.09,2,8.8,10.8,6.2,28,5,83,0.5,2.45,0.951056516,-0.309016994,108,0.2,0.5,37
2022/11/29 06:00,23.8,2.39,0.54,0.25,8.7,12.4,21.1,1.7,30,14,84,0.7,2.64,-0.034899497,-0.999390827,182,0.4,0.2,34
2022/11/29 06:57,24.5,2.52,0.83,0.35,27.2,16.8,44,2.9,34,11,82,1.1,2.87,0.292371705,-0.956304756,163,0.2,0.2,34
2022/11/29 07:55,26,2.3,0.7,0.29,16.3,18.9,35.2,10.8,34,9,72,1.2,2.59,-0.956304756,-0.292371705,253,0.6,0.1,34
2022/11/29 09:07,28,2.14,0.41,0.22,10.2,17.3,27.5,20.1,36,14,62,2.9,2.36,-0.898794046,0.438371147,296,0.5,0.1,35
2022/11/29 10:04,29.3,1.96,0.19,0.08,4.5,9.2,13.7,31.6,30,10,59,1.3,2.04,-1,-1.83772E-16,270,1.5,1.3,38
2022/11/29 11:02,30.3,1.95,0.18,0.05,2,6.7,8.8,46.6,30,7,55,1.2,2,-0.920504853,0.390731128,293,1.9,0.6,36
2022/11/29 12:00,30.6,1.96,0.18,0.05,0.9,5.5,6.5,57.2,25,4,54,1.5,2.01,-0.933580426,0.35836795,291,2.7,0.9,32
2022/11/29 12:57,30.7,2,0.21,0.08,1.6,8.6,10.3,60,49,14,60,1.5,2.08,-0.999847695,-0.017452406,269,3.6,3,30
2022/11/29 13:55,29.7,1.99,0.19,0.08,2.7,11.1,13.8,47.9,60,13,66,2,2.07,-0.999847695,0.017452406,271,3.4,3.5,32
2022/11/29 15:07,29,1.98,0.22,0.09,4.2,12.7,17,31.9,53,9,67,1.7,2.07,-0.994521895,0.104528463,276,1.9,2.4,37
2022/11/29 16:04,28.3,1.99,0.27,0.15,3.4,15.6,19.1,25,43,9,70,1.2,2.14,-0.990268069,0.139173101,278,1.6,1.4,41
2022/11/29 17:02,27.8,2.01,0.32,0.17,0.9,15.9,16.9,22.5,33,8,72,1.1,2.18,-0.999847695,0.017452406,271,0.9,1.2,44
2022/11/29 18:00,27.7,2.02,0.38,0.17,1.3,19,20.4,15.1,40,11,71,1.4,2.19,-0.927183855,-0.374606593,248,0.7,0.8,42
2022/11/29 18:57,27.7,2.02,0.33,0.15,1.4,16.3,17.7,16.6,38,10,70,1.2,2.17,-0.913545458,-0.406736643,246,0.3,0.6,40
2022/11/29 19:55,27.4,2.08,0.38,0.27,0.9,16.4,17.4,14.1,36,7,71,1.1,2.35,-0.933580426,-0.35836795,249,0.2,0.4,38
2022/11/29 21:07,27.3,2.11,0.36,0.16,0.9,15.8,16.7,15.1,34,11,71,1,2.27,-0.933580426,-0.35836795,249,0.5,0.3,38
2022/11/29 22:04,27,2.17,0.41,0.23,1.1,21.7,22.8,6,40,17,75,1.3,2.4,-0.945518576,-0.325568154,251,0.2,0.3,38
2022/11/29 23:02,26.9,2.22,0.42,0.27,2.5,22.4,24.9,4.9,32,11,76,1.2,2.49,-0.469471563,0.882947593,332,1.7,0.5,38
2022/11/30 00:00,26.8,2.02,0.29,0.09,1.1,13.6,14.8,12.3,30,9,78,2.2,2.11,0.087155743,0.996194698,5,1.8,1.4,37
2022/11/30 00:57,26.2,2.05,0.26,0.08,1.1,13.9,15,10.3,27,11,82,1.6,2.13,0.207911691,0.978147601,12,0.7,0.9,37
2022/11/30 01:55,26.3,2.05,0.21,0.05,1,12,13.1,13.4,28,10,82,1.3,2.1,0.069756474,0.99756405,4,1.3,1.4,36
2022/11/30 03:07,25.2,2.09,0.21,0.06,1,9.6,10.6,12.3,31,11,86,0.9,2.15,-0.35836795,0.933580426,339,2.3,1.5,33
2022/11/30 04:04,24,2.07,0.27,0.05,0.9,8.8,9.7,13.1,28,9,87,0.8,2.12,-0.087155743,0.996194698,355,2.1,2.1,33
2022/11/30 05:02,23.6,2.08,0.28,0.03,0.7,6.8,7.6,21,18,6,85,1.1,2.11,0.069756474,0.99756405,4,1.8,1.9,33
2022/11/30 06:00,23,2.07,0.28,0.04,0.8,6.7,7.6,21.2,20,4,83,1.1,2.11,0.052335956,0.998629535,3,2.7,2,31
2022/11/30 06:57,22.9,2.06,0.35,0.06,2,8.7,10.7,18.7,15,7,81,0.9,2.12,0.121869343,0.992546152,7,2.9,2.2,28
2022/11/30 07:55,22.9,2.04,0.33,0.07,4.1,10.4,14.5,20.3,27,5,77,0.9,2.11,0.069756474,0.99756405,4,2.7,2.4,26
2022/11/30 09:07,24,2.03,0.27,0.06,4,8.8,12.8,24.8,22,4,67,0.7,2.09,-0.034899497,0.999390827,358,3,2.7,24
2022/11/30 10:04,24.9,2.03,0.24,0.05,4.3,8.2,12.6,29.7,20,2,61,0.9,2.08,-0.207911691,0.978147601,348,2.9,2.3,23
2022/11/30 11:02,25.6,2.02,0.23,0.06,3.3,8.1,11.4,34.7,34,0,57,1,2.08,-0.309016994,0.951056516,342,3.1,2.4,22
2022/11/30 12:00,26,2.01,0.21,0.05,2.2,6.8,9,39.2,22,0,54,1,2.06,-0.292371705,0.956304756,343,3.5,2.7,25
2022/11/30 12:57,26.3,2.01,0.19,0.02,2.225,7.525,9.75,39,20,1,53,0.9,2.03,-0.173648178,0.984807753,350,2.7,2.6,24
2022/11/30 13:55,26.4,2,0.2,0.05,2.25,8.25,10.5,36.8,27,3,53,1,2.05,-0.241921896,0.970295726,346,4,2.9,26
2022/11/30 15:07,25.4,2.01,0.21,0.06,2.275,8.975,11.25,32.6,24,3,55,0.9,2.07,-0.139173101,0.990268069,352,3.2,2.7,28
2022/11/30 16:04,24.4,2.02,0.24,0.08,2.3,9.7,12,27.1,27,0,58,1,2.1,-0.207911691,0.978147601,348,2.8,2.4,30
2022/11/30 17:02,23.1,2.03,0.3,0.09,1.6,12,13.6,21.2,20,2,62,1.1,2.12,-0.034899497,0.999390827,358,3.1,2.4,30
2022/11/30 18:00,22,2.03,0.3,0.08,1.4,12,13.5,20,10,5,66,1,2.11,0.017452406,0.999847695,1,2.9,2.6,30
2022/11/30 18:57,21.3,2.03,0.26,0.07,1.3,10.3,11.7,20.8,18,3,68,0.9,2.1,0.017452406,0.999847695,1,3.4,2.5,29
2022/11/30 19:55,20.9,2.04,0.24,0.06,1.4,8.6,10,20.6,11,4,69,0.9,2.1,0,1,0,1.9,2.1,27
2022/11/30 21:07,20.6,2.05,0.22,0.04,1.2,7.4,8.7,21.5,9,4,70,0.9,2.09,-0.139173101,0.990268069,352,2,1.7,25
2022/11/30 22:04,20.6,2.08,0.22,0.04,1.3,7.1,8.4,21.2,7,0,69,1,2.12,-0.052335956,0.998629535,357,1.7,1.4,23
2022/11/30 23:02,20.5,2.09,0.2,0.03,1.2,6.9,8.1,21.1,7,0,69,1.2,2.12,-0.241921896,0.970295726,346,1.4,1.3,21
2022/12/1 00:00,20.6,2.12,0.19,0.03,1.4,6.5,7.9,20.6,8,0,69,1.1,2.15,-0.258819045,0.965925826,345,1,1.2,19
2022/12/1 00:57,20.4,2.09,0.16,0.03,0.6,7,7.6,21.2,6,2,70,1.3,2.12,-0.224951054,0.974370065,347,2,1.6,19
2022/12/1 01:55,19.6,2.05,0.16,0,0.6,7.3,8,20.8,7,5,76,1.6,2.04,-0.052335956,0.998629535,357,1.6,2.1,19
2022/12/1 03:07,19.3,2.08,0.16,0,0.5,6.8,7.4,20.8,9,4,81,1.4,2.08,0.104528463,0.994521895,6,1.5,1.8,19
2022/12/1 04:04,19.2,2.07,0.16,0,0.4,5.2,5.6,21.5,9,0,82,1.4,2.06,0.069756474,0.99756405,4,2.3,1.9,19
2022/12/1 05:02,18.8,2.07,0.16,0,0.7,4.8,5.5,21.6,3,0,86,1.3,2.07,0.173648178,0.984807753,10,2.5,1.9,19
2022/12/1 06:00,19.2,2.08,0.19,0.01,0.6,6.6,7.2,18.3,0,1,84,1.2,2.09,0.034899497,0.999390827,2,2.2,1.3,19
2022/12/1 06:57,19.6,2.05,0.29,0.04,2,9.6,11.7,17.6,8,6,82,1.3,2.09,0.190808995,0.981627183,11,2.6,2.3,19
2022/12/1 07:55,20.5,2.04,0.3,0.04,4,9.4,13.4,19.6,13,3,80,1.1,2.08,0.190808995,0.981627183,11,2.7,2.4,19
2022/12/1 09:07,22,2.05,0.26,0.05,4.6,8.4,13.1,21.2,11,0,73,1.2,2.1,0.017452406,0.999847695,1,2,1.8,19
2022/12/1 10:04,22.9,2.05,0.25,0.07,5.4,9.5,15,23.9,11,3,68,1.3,2.12,-0.601815023,0.79863551,323,2.9,2.3,19
2022/12/1 11:02,24.2,2.04,0.25,0.07,4.9,10.1,15.1,27.7,17,5,63,1.4,2.11,-0.529919264,0.848048096,328,2.8,2.1,19
2022/12/1 12:00,24.1,2.02,0.23,0.06,3.8,8.9,12.7,30.7,14,3,62,1.3,2.08,-0.35836795,0.933580426,339,3.3,2.3,19
2022/12/1 12:57,24.4,2.03,0.22,0.03,3.2,8.6,11.9,31.4,18,1,61,1.3,2.06,-0.309016994,0.951056516,342,2.4,2.3,20
2022/12/1 13:55,24.6,2.02,0.22,0.05,3.1,8.8,12,31.4,12,1,60,1.3,2.07,0.034899497,0.999390827,2,2,2.1,21
2022/12/1 15:07,24.3,2.03,0.24,0.06,2.8,10.55,13.45,29,35,6,61,1.4,2.09,-0.173648178,0.984807753,350,3.1,2.3,23
2022/12/1 16:04,22.6,2.04,0.24,0.07,2.5,12.3,14.9,23,22,3,66,1.2,2.11,-0.224951054,0.974370065,347,2.7,2.2,24
2022/12/1 17:02,21.3,2.03,0.29,0.09,0.9,15.8,16.7,16.6,13,1,71,1.2,2.12,0.017452406,0.999847695,1,2.7,2.1,25
2022/12/1 18:00,20.8,2.04,0.31,0.08,0.9,16.8,17.7,14.7,11,6,74,1.2,2.12,0.017452406,0.999847695,1,2.5,2.2,25
2022/12/1 18:57,20.7,2.07,0.3,0.08,0.7,15.6,16.3,14.3,12,5,75,1.4,2.15,0.069756474,0.99756405,4,1.9,1.6,27
2022/12/1 19:55,20.7,2.08,0.28,0.08,0.7,14.2,15,14,7,1,76,1.6,2.16,-0.034899497,0.999390827,358,1.6,1.4,25
2022/12/1 21:07,20.7,2.11,0.28,0.07,0.6,14.7,15.3,12.9,10,1,76,1.7,2.18,-0.190808995,0.981627183,349,1.2,1.2,23
2022/12/1 22:04,20.5,2.1,0.25,0.04,0.7,13.5,14.2,13.8,14,2,77,2,2.14,-0.156434465,0.987688341,351,1,1.2,23
2022/12/1 23:02,20.4,2.13,0.23,0.04,0.5,12.4,13,15.2,8,0,78,1.9,2.17,-0.48480962,0.874619707,331,2,1.3,22
2022/12/2 00:00,20,2.09,0.2,0.02,0.6,9.8,10.4,19.2,5,0,79,1.8,2.11,0.052335956,0.998629535,3,1.7,1.5,20
2022/12/2 00:57,20,2.1,0.18,0.03,0.7,7.9,8.6,19.5,9,0,80,1.1,2.13,-0.087155743,0.996194698,355,1.3,1.3,15
2022/12/2 01:55,19.8,2.11,0.16,0.02,0.9,6.5,7.4,20.4,11,0,81,0.9,2.13,-0.515038075,0.857167301,329,1.1,1.2,14
2022/12/2 03:07,19.7,2.12,0.16,0.03,0.7,6.6,7.4,19.8,9,1,82,1,2.15,-0.469471563,0.882947593,332,1.8,1.1,15
2022/12/2 04:04,19.8,2.07,0.16,0.03,0.7,6.7,7.5,20.3,11,2,82,1,2.1,-0.139173101,0.990268069,352,1.1,1.3,15
2022/12/2 05:02,19.9,2.08,0.16,0.03,0.8,6.1,6.9,22.5,12,4,82,0.9,2.11,0.139173101,0.990268069,8,1.3,1.5,16
2022/12/2 06:00,19.8,2.09,0.18,0.03,0.8,7.3,8.1,20.7,13,2,83,0.9,2.12,-0.156434465,0.987688341,351,2.1,1.4,17
2022/12/2 06:57,19.7,2.04,0.27,0.06,2.3,11.7,14,17.5,13,4,83,1.1,2.1,-0.087155743,0.996194698,355,3.1,1.9,18
2022/12/2 07:55,20.1,2.03,0.28,0.06,3.8,11.5,15.3,20.8,10,4,81,1,2.09,0.034899497,0.999390827,2,2.6,2.3,18
2022/12/2 09:07,21.3,2.06,0.26,0.07,5,10.3,15.4,22.4,11,1,77,0.9,2.13,-0.207911691,0.978147601,348,2.1,1.6,19
2022/12/2 10:04,22.1,2.04,0.23,0.07,4.4,9.3,13.8,25.4,14,1,73,0.8,2.11,-0.275637356,0.961261696,344,2.8,2.1,19
2022/12/2 11:02,23,2.03,0.25,0.08,5,9.9,15,27.7,19,2,69,0.9,2.11,-0.325568154,0.945518576,341,2.8,2.4,19
2022/12/2 12:00,23.9,2.01,0.23,0.07,3.4,8.2,11.6,33.4,15,1,65,0.8,2.08,0,1,0,2.4,2.1,20
2022/12/2 12:57,24.8,2.03,0.23,0.05,3,8.4,11.4,34.8,13,1,63,0.7,2.08,-0.515038075,0.857167301,329,3,2,21
2022/12/2 13:55,25.1,2.01,0.23,0.08,3.1,9.5,12.7,32.8,20,1,62,0.9,2.09,-0.258819045,0.965925826,345,2.9,2.1,23
2022/12/2 15:07,24.4,2.02,0.24,0.09,2.2,11,13.3,27.1,18,0,64,1,2.11,-0.034899497,0.999390827,358,1.5,1.6,24
2022/12/2 16:04,24,2.07,0.35,0.17,2.6,18.8,21.5,16.2,27,5,66,1,2.24,-0.601815023,0.79863551,323,2,1.5,26
2022/12/2 17:02,22.7,2.05,0.35,0.16,1.7,18.5,20.3,16.2,18,6,70,0.9,2.21,-0.406736643,0.913545458,336,2,1.9,30
2022/12/2 18:00,21.8,2.05,0.34,0.11,1.3,15.2,16.5,16.6,11,6,73,0.9,2.16,-0.173648178,0.984807753,350,1.8,1.5,30
2022/12/2 18:57,21,2.06,0.33,0.12,1.2,16,17.3,14.8,18,7,77,1.1,2.18,0.069756474,0.99756405,4,2.1,1.7,25
2022/12/2 19:55,21,2.11,0.44,0.17,1.4,19.6,21,7.2,17,6,79,1.1,2.28,0.224951054,0.974370065,13,0.4,1,27
2022/12/2 21:07,20.8,2.14,0.49,0.22,3.1,24.3,27.5,3.1,20,4,80,1.3,2.36,-0.999847695,-0.017452406,269,1.6,1.2,32
2022/12/2 22:04,20.5,2.22,0.46,0.2,3.5,23.2,26.8,2.7,18,7,82,1.2,2.42,-0.945518576,0.325568154,289,0.4,0.5,40
2022/12/2 23:02,20.3,2.21,0.46,0.23,3.4,21.8,25.3,1.9,20,8,83,1.3,2.44,0.4539905,-0.891006524,153,0.4,0.4,38
